MonthlyCharge,Bandwidth_GB_Year,StreamingTV,Age
194.9992,5739.855932,0,60
184.9634,1028.550477,1,59
142.4827,2058.120961,0,25
104.9923,5766.181037,0,45
140.004928,682.4871065,0,72
149.9928,6147.448121,0,23
194.958118,1563.848623,1,21
184.961,5824.726674,0,19
162.4538,1233.655272,1,29
149.9378,6448.95087,0,70
162.4538,1512.108737,1,80
119.9897,1516.686884,1,56
195.006206,1447.196935,0,43
162.5005,5101.277891,1,61
104.9923,4639.169217,0,81
262.6106,5812.302388,1,66
139.9512,5808.356444,0,62
187.6094,1862.789527,1,70
222.6281,1746.862212,1,42
142.4855,2427.967505,1,23
159.9349,4995.058092,1,51
149.9845,1727.365848,0,22
235.1372,6692.362545,1,43
149.9845,5765.925076,0,68
162.4526,4948.48511,1,52
182.467607,927.9297296,1,48
197.6288,889.1589238,1,55
184.967019,1197.086571,1,79
149.9483,5691.423795,1,69
182.460772,821.1684673,0,30
137.4836,5738.897418,0,85
157.4698,4970.482123,0,74
147.4564,4977.814552,0,40
245.128318,2081.752385,1,43
235.1417,1318.882817,1,31
172.456745,1655.780173,0,56
160.0122,560.0748491,0,68
172.4567,2615.909854,0,83
125.0073,783.5447103,0,78
172.4441,5060.75166,1,36
220.1323,6119.939852,1,78
152.4441,1871.35466,1,24
192.440432,1729.48154,1,62
125.0073,2275.551071,0,74
124.9781,484.8655509,0,58
174.9768,1303.89059,1,83
162.500692,720.333405,0,48
134.9509,5114.144656,0,27
174.9919,5339.490928,0,66
134.9509,4796.917237,0,42
222.6326,6516.610972,1,47
127.488728,1234.176575,0,67
192.4885,5045.584915,0,19
232.6707,1045.919275,1,80
159.9794,987.7767172,0,50
204.9797,5999.675904,0,22
162.4653,6442.923528,0,78
172.4555,4193.703815,0,46
157.4698,867.8924387,0,61
230.1344,4966.563579,1,85
137.4684,5594.44205,1,18
155.0084,6115.01855,1,61
182.460772,1048.128938,0,49
127.475,4473.615207,0,51
162.4982,5916.482428,0,42
142.4526,1771.134878,1,61
197.6288,1487.997515,1,47
152.4624,1306.002586,1,38
124.9781,5661.862374,0,19
184.967,5642.295973,1,54
162.468917,522.4564791,0,41
144.960655,968.8971697,0,21
152.4907,778.5344798,1,25
129.9915,5072.66967,0,59
142.4827,1874.033411,0,35
94.97283,5530.990602,0,25
149.9845,5352.745495,0,67
127.4783,6076.740541,0,29
172.4441,2141.091982,1,21
172.4705,6414.916465,0,77
149.9778,471.7954635,0,59
104.992311,1518.747945,0,73
194.9663,860.4509841,0,77
242.6106,2038.559634,1,39
215.1591,1360.486206,1,62
179.9656,982.3393738,0,45
204.9634,4181.937026,1,31
172.457857,2057.159348,1,29
172.4567,5553.300748,0,66
112.4551,321.8958659,0,42
129.9483,5537.702266,1,29
242.6326,4231.393427,1,47
149.989,6013.704356,0,81
232.6378,5546.494271,1,48
129.9621,4616.261041,1,49
197.4876,729.7825005,0,74
162.465269,3249.417944,0,40
207.475448,1057.037731,0,66
217.4702,5444.825706,0,36
245.174977,937.6860638,1,87
220.1185,893.3552968,1,84
204.9634,1849.738644,1,65
159.965581,1354.241904,0,39
194.9581,4453.928623,1,30
119.9568,1052.973308,1,53
242.6281,5100.988534,1,56
169.9378,856.755649,0,72
117.4686,6025.459819,0,68
124.9643,965.4661617,0,25
255.155493,1381.802291,1,50
277.6513,6413.546906,1,22
157.483594,1761.052193,0,50
147.4713,3948.148041,0,34
139.9792,843.1843931,0,52
229.9931,4346.836338,0,86
252.624,5848.614354,1,21
262.610632,1136.60955,1,34
162.4538,6753.968051,1,42
220.1149,6321.808564,1,89
230.1051,4819.017885,1,68
169.9447,5430.887513,1,24
172.4705,6192.141187,0,50
150.020764,894.626194,0,53
255.1555,1802.889936,1,22
235.1417,1439.765003,1,61
152.4624,6657.053711,1,54
82.496547,305.7666287,0,57
277.6513,6366.330959,1,86
139.9512,4528.256454,0,79
182.49,4545.534432,0,49
144.9607,1835.575859,0,84
152.5104,6236.657026,0,36
210.105118,2172.681118,1,43
94.97283,983.5423493,0,53
172.4579,6319.032596,1,41
127.4887,569.8410423,0,64
172.4705,2792.394717,0,43
187.6422,6475.070027,1,22
129.9778,6251.354682,0,39
215.159141,2056.185889,1,73
172.4742,5801.206123,0,31
182.49,1951.61509,0,40
129.9763,4530.607391,1,71
210.1051,6708.539556,1,28
252.624,4968.719293,1,75
182.4433,1215.356987,0,65
147.4421,4719.805869,0,81
217.484,6080.672336,0,79
197.6288,1883.901145,1,73
149.9928,6254.208798,0,40
194.976769,592.8646912,1,48
257.6549,6282.975764,1,41
137.4392,5592.361956,1,18
194.9581,2159.414298,1,39
190.127,5796.781424,1,87
132.466,6261.419372,1,79
169.944668,966.6292325,1,46
182.4433,6145.391472,0,64
245.174977,1339.709597,1,26
114.9728,4620.499985,0,47
102.4746,5249.465143,0,72
169.9378,874.5896088,0,44
182.49,6033.438284,0,20
107.482,5799.574085,0,56
240.114868,1886.312286,1,56
197.6288,5895.142664,1,78
255.1336,6209.128682,1,62
174.9581,1821.752133,1,44
169.937833,1299.240934,0,19
194.9581,877.3671989,1,82
129.9621,6529.773925,1,25
222.649979,1945.444997,1,32
187.484705,1197.290608,1,49
245.1457,1501.794265,1,34
214.9663,5571.246619,0,62
147.4738,959.8322448,0,75
107.495766,1468.357421,0,78
129.9483,1340.469295,1,48
144.9607,5393.30138,0,69
127.4601,3838.72543,0,63
245.145743,1158.91369,1,29
147.4783,5683.351672,0,55
159.9794,5468.390333,0,53
172.4555,5804.098375,0,51
172.4579,5454.636911,1,81
277.6513,4563.265438,1,63
182.460772,1266.19109,0,27
174.9699,6538.750068,0,30
235.1372,2886.678944,1,55
220.1323,6196.873658,1,20
207.609354,1612.238384,1,30
255.155493,1616.908193,1,51
159.9349,4729.092575,1,84
187.46728,1092.134853,1,61
182.4538,971.9322124,1,58
149.9915,775.1851628,0,80
197.484,6446.795599,0,89
112.455141,1447.711265,0,30
179.947583,2211.379038,0,20
159.9642,4347.952465,1,47
147.5031,840.7473935,0,60
137.4872,3432.332098,0,75
172.4742,1168.630192,0,57
194.9663,2592.211229,0,29
92.48802,820.0423101,0,63
184.9634,866.6314272,1,89
149.9928,3614.976172,0,68
187.4847,616.2094946,1,58
169.9671,4245.418262,0,83
184.9634,2710.705946,1,29
207.49737,693.358004,0,62
134.9509,4137.953493,0,50
127.4738,6167.764392,0,70
162.465269,1457.990407,0,45
137.4686,5168.726317,0,43
152.4555,6338.594614,0,75
149.9447,4445.497919,1,34
132.466,5663.491757,1,43
152.4884,1039.380833,0,65
159.983006,609.0598401,0,65
210.127,970.6301192,1,54
142.499263,840.5098283,1,88
137.4392,5924.003898,1,74
287.642733,1779.309609,1,24
114.950905,1420.927135,0,56
252.6378,1211.320081,1,35
152.466,6061.493639,1,23
162.497,1400.182241,0,20
149.97755,2674.084451,1,58
192.4404,4576.841874,1,52
190.127,5326.555997,1,45
162.4538,1069.09373,1,43
117.4392,1623.908651,1,34
137.4684,5101.031717,1,66
139.965,767.0616095,0,48
139.983006,1964.354824,0,69
245.147,2536.53749,1,32
232.622804,2299.047664,1,30
79.97886,627.880394,0,28
197.484,1537.896278,0,53
232.624,2099.171991,1,30
129.9621,949.9087685,1,40
117.4872,786.6024394,0,83
194.999168,830.1193011,0,34
114.9976,553.4713761,0,86
255.155493,1986.939234,1,84
117.483475,479.0156739,0,83
157.4836,1338.084542,0,23
94.97283,6234.269377,0,36
139.965,6176.784118,0,55
230.1051,6397.453541,1,41
179.9476,551.7257141,0,40
124.9643,5885.410472,0,39
162.4676,6505.956504,1,49
147.4783,1326.326983,0,46
149.9915,2105.676837,0,85
172.4624,5870.59778,1,69
222.6362,5768.283353,1,53
172.5104,1080.663566,0,54
184.967,5296.643482,1,30
240.1149,2018.432674,1,81
172.4885,1838.415776,0,82
162.447,2859.041314,0,77
159.9805,577.5034833,0,62
200.132293,1537.296207,1,51
139.9979,1068.365286,0,61
130.0244,5878.395212,0,58
190.127,6247.745906,1,50
222.649979,1636.72261,1,45
147.4421,1103.016586,0,82
217.484,5803.869496,0,88
127.482,249.3579815,0,58
162.4713,6304.569466,1,40
107.4958,2006.056116,0,52
179.9476,462.2211376,0,29
134.9509,2320.785912,0,23
207.4754,6238.598854,0,73
139.9349,1485.319376,1,48
169.9741,877.6347728,0,82
162.5007,5172.200731,0,60
139.9349,3713.519699,1,83
139.965,1483.797409,0,75
192.4885,1066.382948,0,32
104.9781,1241.231205,0,33
117.472,5765.178653,1,51
139.9875,5927.225005,0,42
240.1149,4512.775123,1,69
149.959755,1112.937102,0,57
182.4676,5874.695874,1,80
169.9378,4477.609834,0,72
207.6094,4955.138722,1,27
242.6281,4413.16902,1,33
94.97283,4395.875018,0,52
137.483594,847.1259509,0,65
255.1555,6110.01152,1,19
169.9447,512.8321486,1,25
127.4586,5394.915308,1,25
142.4689,5530.375821,0,86
174.9919,5674.496257,0,81
174.9618,5474.791065,1,18
162.447,6055.708509,0,66
237.6549,5006.189003,1,86
129.99153,1523.63262,0,45
172.4848,6130.392142,0,52
119.9568,696.77888,1,75
187.6094,6799.703331,1,67
159.947583,1714.568513,0,52
242.6106,5360.147757,1,34
129.9598,5308.256406,0,44
137.497825,758.6189978,0,89
142.499263,1696.540148,1,31
179.9476,5240.404418,0,46
129.995,4315.294634,1,21
104.9781,1417.244497,0,61
220.132293,1719.173387,1,56
114.9728,4895.745165,0,82
157.4836,1934.499334,0,45
142.500692,1571.814704,0,72
232.6415,1161.766944,1,36
175.1331,6000.14462,1,76
152.4624,1060.105051,1,59
194.9663,1236.530575,0,76
172.4705,6536.992768,0,37
207.6094,1409.932665,1,19
265.1283,5897.719086,1,32
169.9378,276.5777606,0,81
117.4392,6121.797944,1,51
225.1457,2259.182707,1,55
152.4798,5025.121526,1,65
202.65,1589.753327,1,29
172.4441,612.0541917,1,23
137.469817,1536.589816,0,53
207.609354,1323.028419,1,78
222.6362,5881.848209,1,85
152.5104,924.895642,0,74
222.65,2020.604314,1,30
129.9915,1537.645961,0,62
139.9875,3794.802552,0,36
217.484,6215.809536,0,76
137.5165,6104.598627,0,23
149.9778,5147.770743,0,71
157.4836,1081.276543,0,55
242.6326,6254.922893,1,89
174.9755,5620.564008,1,55
222.6792,5410.603621,1,63
112.4551,1147.89846,0,69
124.9607,1771.850524,0,80
174.9699,1774.889088,0,26
197.470195,1852.503069,0,24
184.9785,1053.952202,0,22
275.119794,995.4220744,1,26
167.4564,347.3046722,0,70
190.159922,847.9561126,1,79
159.9642,562.8048829,1,66
172.4441,671.4099396,1,70
132.466,6451.51695,1,44
252.6378,5528.201163,1,36
127.4887,4929.748542,0,74
129.9483,4944.584376,1,38
117.4835,6044.025399,0,26
220.1323,1386.235112,1,82
107.4806,5779.189603,1,29
127.475,6045.138773,0,20
152.510442,1559.323963,0,39
242.6281,1021.343044,1,22
149.9483,958.3344749,1,47
229.9931,5444.798489,0,78
184.949594,1442.974877,1,70
95.01949,5476.236191,0,29
129.9915,5148.146411,0,26
117.472,5644.627475,1,20
200.1185,1254.551808,1,53
139.9568,3382.423508,1,89
242.6281,6328.715655,1,79
164.9715,4300.053916,1,80
149.9447,5441.447547,1,40
200.1323,5684.731048,1,45
149.9483,5842.282612,1,68
94.97283,6359.030108,0,89
210.1051,1703.524533,1,85
149.944668,1317.69652,1,70
137.4686,3495.928662,0,50
200.1185,6661.40216,1,27
149.988989,1461.101266,0,24
192.48852,1257.976073,0,32
152.5104,2254.987769,0,65
105.011,4827.450022,0,50
222.6281,6227.256543,1,18
162.4676,2615.647724,1,68
152.5104,1610.027119,0,56
127.4958,5805.233954,0,35
184.961033,871.6644442,0,76
207.4673,1705.302867,1,19
149.9778,5212.970867,0,40
262.610632,1758.735654,1,22
104.9923,5314.541588,0,52
277.6375,1316.360571,1,22
159.965,5601.799448,0,28
179.9794,1305.850314,0,24
172.4848,5860.239584,0,21
164.9715,6050.815837,1,27
92.5018,5664.025426,0,70
114.9509,6204.366661,0,74
242.628057,1115.58357,1,31
265.1283,5234.71552,1,64
142.4827,5291.716803,0,85
220.1323,4744.550399,1,43
149.9483,764.0244287,1,51
149.9776,3859.813737,1,83
172.44408,1069.849043,1,33
162.4713,4293.055528,1,88
125.0073,5118.044271,0,46
159.9476,5955.858742,0,62
175.1331,6510.690917,1,22
230.105118,2601.095159,1,83
255.1198,3452.422228,1,28
92.45514,5347.491386,0,19
107.482,1057.31153,0,78
207.6094,1472.144905,1,19
164.967,3181.511605,1,64
162.5007,5426.315112,0,23
270.1604,6019.460078,1,78
152.509,1005.757327,1,37
199.9902,2884.562817,1,64
137.5165,490.5057336,0,24
127.482,5573.344552,0,70
200.132293,1120.241472,1,63
129.9483,4526.335532,1,69
192.4404,1584.550026,1,55
257.6513,1968.75769,1,77
117.5152,937.3671919,0,59
149.9447,6228.700498,1,71
162.482694,844.8711719,0,88
242.6143,6445.031985,1,64
220.1615,761.9185367,1,50
149.9621,5271.168703,1,18
104.9781,4879.170769,0,49
192.4885,5995.290634,0,58
147.4564,5289.66919,0,81
162.452604,946.1849643,1,51
127.4421,5942.500538,0,78
245.1283,5861.769044,1,57
194.999168,2007.303617,0,52
175.0062,4594.301628,0,32
172.4624,561.6005724,1,42
127.4421,6455.138761,0,67
245.1283,6199.767982,1,29
214.9663,5305.491342,0,54
210.1051,4810.343275,1,42
134.9509,5646.563818,0,37
255.1417,6329.078853,1,22
149.9915,1318.798135,0,23
139.9875,6335.675334,0,45
194.9744,1464.752497,0,25
204.9496,5550.413849,1,26
207.4754,2267.526558,0,23
257.6549,3343.612596,1,89
92.455141,1066.193338,0,43
114.9509,6359.975691,0,65
174.961766,1261.032763,1,33
134.950905,986.2673645,0,46
149.9621,5953.077209,1,80
207.609354,993.8801154,1,39
164.9715,5218.998099,1,60
255.1198,6555.502175,1,74
164.971516,1051.069135,1,86
252.637807,1242.543701,1,53
190.127,6744.437459,1,24
202.682861,2120.673828,1,34
237.6549,2037.626802,1,75
117.472036,476.2957809,1,32
195.0062,5338.013529,0,32
222.6609,6471.718103,1,39
172.4555,4695.750395,0,79
127.4738,3812.804172,0,47
184.9496,6572.634947,1,22
182.4676,5510.00981,1,63
159.9942,4121.77937,0,88
169.9741,4159.305799,0,48
157.483594,526.38731,0,66
204.9496,5536.041298,1,61
127.481989,1997.134556,0,59
172.4441,1770.955679,1,57
112.4551,991.6569518,0,53
92.45514,5368.683525,0,79
149.9915,5301.140786,0,64
232.652,860.9528478,1,61
112.4844,3623.079115,0,87
134.950905,1329.158978,0,80
149.9707,1958.648355,0,38
220.1185,5069.704766,1,70
167.4847,5362.598684,1,73
159.9794,1528.092146,0,75
210.12704,1713.178075,1,55
154.9755,5185.231247,1,48
194.9663,4719.847905,0,87
137.4616,5851.65666,0,28
149.9598,6071.607482,0,63
139.965,1002.753144,0,18
117.4392,5975.364608,1,69
242.6143,5728.24521,1,68
257.6375,5364.761472,1,59
139.9568,400.9668713,1,88
142.4713,5128.882309,1,45
192.4705,3938.300864,0,76
275.133571,2677.74041,1,52
149.9621,4233.171811,1,51
127.458638,1430.761492,1,83
187.656,1750.253059,1,72
217.484,4957.613255,0,53
184.967,1189.205287,1,89
175.0211,5819.074546,0,65
252.6378,5591.052659,1,67
192.4885,5714.467771,0,68
159.965,5923.027721,0,51
152.466002,535.493169,1,57
140.0049,4967.342093,0,22
132.466,4711.28064,1,49
95.005709,617.4480514,0,27
197.4876,1089.367201,0,75
149.989,1756.414097,0,31
107.5286,1520.458929,0,70
179.965581,914.8863272,0,50
184.9715,1219.381518,1,55
140.0013,5348.99535,0,48
222.6143,2541.621959,1,26
104.97808,697.3086442,0,57
232.6228,2554.531054,1,22
104.9781,6349.768903,0,47
124.9607,982.9569892,0,25
202.4433,1988.072662,0,81
262.6106,5202.253182,1,26
102.4746,4909.571736,0,27
210.1051,5048.197523,1,37
114.9509,5216.869795,0,69
222.6609,4719.932145,1,71
124.97808,390.381346,0,81
242.6106,6772.978906,1,64
192.4705,2022.620666,0,62
104.9643,5088.824488,0,58
159.965008,1068.543522,0,69
125.0073,4502.462771,0,32
139.965,6783.004249,0,34
172.4705,1102.197408,0,18
192.4567,5916.34346,0,33
162.447,950.4411542,0,74
232.652,1163.644754,1,49
222.6362,6046.985248,1,77
144.9607,5667.006419,0,39
277.63748,1251.370845,1,49
275.1198,2046.091342,1,77
104.9781,1231.447125,0,63
102.4746,4246.521336,0,40
172.5104,812.928535,0,47
127.475,479.3287784,0,63
219.9902,4582.182243,1,78
200.1323,5467.571494,1,39
252.624,5209.371279,1,26
245.1612,985.96179,1,46
127.4421,4897.15967,0,38
182.447,5247.01062,0,26
159.9476,4705.493469,0,83
117.5015,5897.711605,0,78
164.967,5871.888679,1,70
152.4742,6149.726033,0,18
162.447,5782.142746,0,49
124.9643,1844.72312,0,71
169.944668,1507.046722,1,64
137.4836,6360.392801,0,65
142.5007,5597.924969,0,31
137.4698,1109.320307,0,57
207.638588,1080.159892,1,85
232.652038,1998.680227,1,32
152.4798,5299.289196,1,43
232.622804,1710.216611,1,63
149.9913,4976.840428,1,45
137.4616,6014.752174,0,61
127.4601,1881.485804,0,73
200.1323,1409.589822,1,86
172.4705,5129.540139,0,23
235.1591,6532.437967,1,48
162.4982,978.4083285,0,63
139.987503,991.424632,0,42
265.147,6556.237246,1,72
194.9581,1593.998248,1,32
129.9621,5171.93181,1,87
139.987503,1452.334634,0,53
162.4538,5473.238444,1,66
172.4579,1172.296779,1,67
174.9699,6221.262758,0,38
137.4392,4103.155082,1,28
129.9621,3715.869075,1,53
149.9483,295.9085258,1,80
149.937833,1690.990907,0,20
169.9378,800.6201669,0,77
192.470522,780.3612617,0,72
172.4742,5661.61911,0,89
112.4844,5838.7225,0,28
94.97283,5531.341307,0,58
222.6609,6076.679824,1,25
220.1149,2310.814138,1,57
210.1518,5566.284588,1,49
174.9755,4671.903355,1,62
112.455141,1064.895012,0,20
232.624,4172.229195,1,57
202.6362,6733.970943,1,77
130.0064,6017.570291,0,60
204.9496,3692.038737,1,30
130.0064,992.4933978,0,25
127.4421,1782.043347,0,20
139.983006,911.5267548,0,72
139.9568,5587.309027,1,68
117.4858,4129.318617,1,26
137.4978,5345.910452,0,66
157.4698,3514.589222,0,62
182.4538,2313.442726,1,26
217.483972,2220.255405,0,55
134.9509,5203.323815,0,35
179.9656,557.9519675,0,28
127.4601,1638.620437,0,44
149.959755,698.7845202,0,61
172.4567,1680.552794,0,60
165.0182,5526.132591,1,50
137.4836,4561.670086,0,40
117.4858,680.4044234,1,66
127.475,785.7678294,0,57
179.9476,6100.38844,0,59
162.4653,5730.292957,0,64
149.9776,3836.081698,1,22
174.9768,5940.705687,1,43
159.983,1163.07255,0,32
147.4738,805.8117417,0,83
220.1185,1315.586731,1,60
149.9915,5287.642545,0,75
127.4738,6450.493796,0,47
220.1149,1670.890036,1,27
220.1149,5655.25061,1,72
182.4538,4968.873698,1,53
252.624,6462.182186,1,44
137.4836,5320.166858,0,70
137.4836,5318.331264,0,49
114.9838,4637.682474,0,84
162.4608,1030.22533,0,50
117.4686,5716.521753,0,37
160.0122,5617.036978,0,45
147.5031,1078.756333,0,52
137.4698,6271.997377,0,69
162.5119,6382.61699,0,35
187.6094,1271.632278,1,55
149.9776,984.1544122,1,71
197.4725,2025.467869,1,87
174.9618,5807.811165,1,35
120.003499,1976.347042,1,86
169.9378,5645.734587,0,34
222.6281,1385.346757,1,51
212.6415,1342.598456,1,66
139.9568,5790.464895,1,28
162.4676,4570.378779,1,38
142.500692,1357.285615,0,58
160.0122,4824.624209,0,42
242.6143,845.0925039,1,21
162.4538,6013.937985,1,78
177.6508,4309.116061,1,54
210.127,6105.525987,1,57
162.4538,6262.462856,1,56
242.6143,1369.012136,1,53
194.9581,4561.818178,1,85
245.1283,2177.704307,1,38
162.4833,1636.48816,0,63
194.958118,2273.781965,1,35
194.9525,6265.43461,0,48
212.6415,6737.558934,1,61
129.995,4417.033945,1,42
169.944668,958.0823564,1,19
119.989722,587.0970427,1,39
184.9939,3756.642239,0,62
152.4798,892.5309234,1,50
152.510442,1178.057753,0,81
209.9931,4735.622867,0,29
257.6375,6284.948965,1,34
92.45514,1545.148232,0,46
245.147,6587.367938,1,59
139.9349,5607.361744,1,26
172.510442,976.910308,0,77
117.4392,6044.78701,1,77
92.48802,4504.376908,0,81
202.65,6740.868766,1,19
220.132293,1662.516242,1,64
134.950905,790.6280344,0,25
172.470522,1486.494353,0,51
137.4872,5909.817728,0,38
124.9643,4768.978651,0,77
267.6427,6713.081591,1,71
265.147,1851.332322,1,63
154.991856,1640.244176,0,36
149.9776,1115.211468,1,18
159.9349,486.381294,1,89
127.482,5753.259075,0,32
187.656,2035.111954,1,67
124.9781,4594.835502,0,61
252.6378,5248.280009,1,75
235.1884,4979.327874,1,65
210.1051,5754.451842,1,65
220.1323,939.0291358,1,34
127.4586,4531.562513,1,86
120.0035,5610.48353,1,20
182.4833,1123.252119,0,19
127.4887,878.7758477,0,23
152.4624,5972.05769,1,89
242.6143,5859.880253,1,41
172.4579,5615.849093,1,41
149.9913,5052.181985,1,58
154.9755,5396.171943,1,66
240.1149,1954.817992,1,61
174.9581,1515.545459,1,47
184.964681,1123.971139,0,35
117.4392,837.3072679,1,63
159.9349,5835.931989,1,86
182.4433,6304.203672,0,76
275.1198,5714.245646,1,78
187.4974,2429.379449,0,87
237.6549,6375.589567,1,80
112.455141,169.3992798,0,48
152.4742,2196.280451,0,55
162.497,4987.58141,0,54
167.4847,2281.384323,1,69
134.950905,805.3931837,0,24
172.487091,1480.891431,1,82
104.9629,694.3512691,1,54
112.4551,5695.648337,0,58
184.9797,1990.499153,0,48
242.6326,809.8918631,1,57
197.4702,3903.674979,0,72
152.4624,6727.977262,1,24
159.9349,5926.831312,1,39
117.472,4122.56284,1,21
142.4713,6317.450344,1,65
197.4876,3610.16619,0,22
172.455519,904.5361102,0,68
149.959755,1707.641161,0,63
187.6094,6818.374228,1,23
137.4872,3843.2286,0,54
225.145743,2017.858499,1,55
125.0073,5991.463291,0,48
252.6378,5814.813682,1,35
149.97755,660.0908173,1,34
172.4885,5172.214852,0,20
190.12704,2123.334993,1,85
152.4441,1795.595369,1,56
184.967,6176.901388,1,58
162.5005,1259.881706,1,25
159.9942,5656.693914,0,81
147.4738,4730.295335,0,29
169.9741,3542.766428,0,82
172.4705,4888.954667,0,60
242.628057,1649.312808,1,84
194.974431,558.4710883,0,61
167.4564,5540.602926,0,68
262.610632,1668.199119,1,47
169.9928,4932.256357,0,67
202.4433,4996.095261,0,59
129.9621,5338.007308,1,49
117.4835,548.1888179,0,33
222.6143,5934.1799,1,41
265.1283,4224.921196,1,49
104.964303,1573.289677,0,64
275.133571,1589.339963,1,23
197.6288,719.7255006,1,50
245.175,1704.872057,1,67
167.456419,800.3296612,0,44
252.6378,1009.804308,1,66
255.1417,1159.773784,1,24
257.6513,7006.344444,1,66
245.1457,5980.394774,1,42
174.9919,755.0711809,0,27
255.1417,3119.385384,1,41
187.6422,788.1036301,1,18
192.4404,6134.697014,1,56
245.147,4595.920043,1,30
144.9607,5866.278162,0,55
204.9634,1262.139061,1,22
242.6281,1387.096942,1,36
204.9797,1392.159775,0,69
