Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
25,3.671674,6,3,0,69.69574,129.9621,6529.773925,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
43,8.793558,21,0,1,57.23085,169.9447,4975.669515,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
75,10.84557,15,0,1,68.95831,152.466,5839.250864,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
35,9.006029,12,0,0,38.2827,159.9512,3376.351709,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
41,6.936565,12,0,1,66.63279,159.9476,6335.387515,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
19,13.01421,17,1,1,53.54212,137.4698,4974.114415,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
62,3.362072,3,1,1,56.17179,174.9768,5360.346274,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
31,7.435907,6,2,0,59.6499,245.1283,6196.784339,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
82,10.24188,17,0,3,59.15713,147.5031,5081.314229,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1
35,10.61307,4,0,2,70.46581,232.6415,6535.516989,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
88,11.94654,7,2,0,71.46108,190.1737,6391.040605,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1
69,3.217473,12,0,0,54.88836,245.175,5214.288823,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
55,10.03353,10,1,0,50.24277,192.4567,4537.352503,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
44,10.64494,9,2,0,65.43822,169.9447,5815.077393,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1
63,8.930603,10,0,0,69.1413,127.4958,5901.736855,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
25,14.63927,11,3,1,53.03214,162.5299,4958.925244,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1
73,11.29101,9,1,0,42.6185,165.0182,3891.731564,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
42,6.836654,15,1,0,68.86185,129.9598,6374.14986,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1
71,8.353363,11,1,0,70.81829,275.1336,6499.362155,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
40,13.66895,6,0,0,49.69121,174.9755,4642.465727,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1
78,7.897277,14,2,0,60.04586,149.9741,5509.232295,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
29,6.003569,10,2,0,66.78251,129.9915,6235.066316,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
78,5.161611,15,0,0,62.09703,159.9942,5452.509295,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
74,11.63485,16,1,1,63.29972,159.9642,5465.291356,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
67,7.889915,8,2,0,58.54629,124.9607,5222.447526,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
34,11.38978,10,3,1,51.79712,149.9707,4663.249156,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
79,9.92907,12,3,0,67.12189,179.9476,5714.242038,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
77,7.371937,14,2,0,70.92476,139.9349,6483.348101,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
68,6.984431,11,0,1,70.17477,137.4392,5874.0733,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
80,11.31872,12,0,1,66.13697,159.9642,5739.667361,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0
88,9.924963,7,2,2,48.90533,204.9797,4373.931443,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1
54,7.930711,14,0,0,67.13803,179.9656,5653.877056,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
76,9.219293,14,3,1,60.34589,252.6378,5500.10857,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
77,7.48647,13,2,0,59.13489,225.1457,6078.532596,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1
27,4.796609,10,0,0,38.07335,245.1612,4016.522653,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
76,9.237924,15,0,1,71.96367,92.5018,5953.601251,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
23,11.57345,13,1,0,51.87217,139.9861,4708.151617,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
69,9.904571,15,3,0,69.25128,137.4698,6271.997377,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
80,11.10415,6,1,0,47.04565,92.45514,4309.391711,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
57,10.12587,16,1,0,37.23531,184.967,3495.239613,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
55,8.106295,13,2,0,63.27923,162.497,6211.784273,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1
57,12.12624,8,2,0,55.63584,172.4567,5180.761441,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1
53,8.035783,9,1,0,71.56684,232.652,6595.253777,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0
77,8.6347,13,1,0,42.74967,104.9923,3692.139265,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1
73,14.38138,14,0,2,62.91372,149.9776,5425.114173,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
50,5.74823,14,0,0,39.11075,245.1283,4420.771386,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
84,6.368564,12,0,1,56.37261,140.0049,4852.53915,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
44,14.81596,11,7,0,56.40613,200.1185,5512.145017,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
65,11.55533,13,0,0,65.5396,147.4713,5640.561409,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
33,4.983086,11,3,0,64.81224,114.9509,5869.378889,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
50,10.87347,13,1,0,36.76838,117.472,3270.009915,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
48,6.189949,5,0,0,65.01223,182.447,5833.372426,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1
69,9.32394,12,0,0,50.27926,127.4601,4688.00861,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
78,6.855149,8,0,4,63.17504,217.484,5689.315894,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
63,8.259933,17,2,1,55.73208,267.6427,5645.707551,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0
22,13.35703,12,1,1,57.27176,152.4624,5583.623978,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
42,13.0284,16,2,0,71.71756,162.4538,6753.968051,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
27,11.40089,17,0,0,67.95515,187.4847,6263.757352,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1
41,6.304843,10,0,1,66.83137,255.1417,6140.647609,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
68,10.73749,11,1,0,50.67652,235.1372,5313.315024,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0
51,7.786296,13,0,2,65.15995,172.4555,5804.098375,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
59,10.26142,13,0,0,63.28819,197.4876,5570.11497,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1
68,6.213528,9,0,1,67.19978,117.4686,6025.459819,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
23,11.66757,8,1,0,49.72909,172.4705,4977.596828,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
81,10.64368,7,1,0,61.82169,162.447,5630.968528,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
43,7.092099,9,1,0,62.2002,275.1336,6055.20888,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1
24,12.72561,15,1,0,61.27483,169.9447,5430.887513,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
42,9.381688,11,0,0,41.17585,134.9801,3561.612414,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
39,9.953286,13,0,0,71.10143,222.6362,6687.67953,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
82,0.827544,8,1,2,61.59036,207.6094,5441.578168,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
79,10.19731,11,1,0,61.68555,275.1336,5694.030993,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1
46,6.659046,14,0,0,58.15209,179.9476,5087.470766,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
58,10.61585,15,0,0,60.54294,137.4616,5245.350989,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1
55,9.07607,5,1,0,62.31372,214.9663,5588.162385,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
79,13.74043,9,0,0,69.7539,245.1457,6419.956581,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1
23,9.020448,14,0,0,41.97598,159.983,3830.124693,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1
48,9.84351,14,4,0,69.99165,222.6326,6832.868436,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
89,14.02325,15,0,0,66.64969,210.138,5931.491211,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1
41,6.719136,12,1,0,49.04173,235.1417,5205.119963,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0
84,10.49267,13,0,0,50.58579,204.9496,4395.076801,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
72,9.180051,12,1,2,56.21686,102.4746,4859.940299,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
55,11.69593,11,2,0,56.39145,137.4836,5231.943657,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
68,11.78497,13,1,0,70.90623,179.9476,5978.10151,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
67,10.57287,11,1,2,57.49343,152.4579,5547.79964,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
70,4.773942,12,2,1,56.14325,220.1185,5069.704766,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
88,8.525073,12,2,1,46.94705,157.4698,3968.64853,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
81,14.22713,7,1,0,58.01097,172.5104,4996.932332,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
43,10.49348,11,1,2,57.33305,164.967,5586.884248,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
52,16.01067,13,1,0,71.39698,142.4689,6584.194557,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
66,11.91664,11,1,3,49.37752,175.1331,4554.912177,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
73,10.26971,10,0,1,62.08608,242.6573,5746.521769,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
65,12.57676,13,1,0,59.20792,142.4827,5562.080707,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
61,12.24262,9,0,0,71.94719,140.0049,6107.912748,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
84,9.454309,10,2,0,43.40702,104.9923,3784.619457,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
42,13.47255,10,1,0,58.91402,152.5022,5324.687949,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1
61,14.86993,17,1,0,59.1561,172.4567,5548.443188,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
79,9.41206,10,0,0,67.99131,217.484,6080.672336,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
20,7.74031,12,0,0,69.70761,152.4798,6161.795039,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
84,7.762278,10,0,0,40.8394,119.9568,3961.965984,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
32,14.22832,8,1,0,51.67412,119.9897,4641.841664,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
57,12.2166,15,1,1,54.61973,117.472,4740.544814,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
30,7.771673,12,1,1,64.93663,192.4404,5852.299578,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
32,10.96142,13,0,0,68.00653,194.9663,6625.807498,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
81,11.8535,13,0,1,41.84938,184.9647,3717.758451,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
19,11.67139,15,2,1,66.49811,124.9781,5661.862374,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
30,12.23027,20,1,0,54.64972,149.9378,5350.055146,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1
21,8.450991,17,0,0,57.27183,194.9663,5638.438682,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1
49,11.98358,13,0,1,42.47836,265.1283,4224.921196,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0
60,11.73306,14,0,0,60.47912,162.5119,5341.089808,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
32,11.25886,17,0,0,39.27473,175.0062,4129.863047,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
84,7.750919,10,1,0,52.78874,207.6094,4728.350252,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
35,10.15194,8,0,1,36.05704,235.1591,3729.770527,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
20,13.36237,14,0,0,70.63095,192.4705,6280.352244,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
35,8.301608,16,0,1,71.48016,255.1417,6572.01585,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0
40,13.20603,10,2,0,71.17766,127.482,6053.109934,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
62,14.3882,9,1,1,66.57294,137.5165,5572.501755,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1
21,5.325493,14,2,0,62.90578,187.6422,5829.765326,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
78,11.77623,15,1,0,65.01229,137.4392,5473.614497,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
22,5.545685,8,2,0,63.40014,114.9976,5574.461345,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1
63,7.87678,9,2,0,52.92007,179.9794,4622.488998,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
24,11.11017,8,1,1,71.54844,204.961,6436.529978,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
52,11.32677,15,0,0,50.26004,149.9447,4958.675342,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
49,12.16623,17,1,0,57.37458,252.6378,5468.30764,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
61,4.617674,16,0,0,45.5098,222.6281,4847.023011,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1
49,7.332892,14,0,1,68.63549,152.509,6081.602554,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
67,9.893011,14,0,0,54.72683,194.9882,4908.377893,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
24,8.590983,8,1,0,58.87612,160.0013,5198.878568,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
48,15.89345,13,0,0,57.25068,134.9801,4941.36404,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
74,9.414665,17,0,1,51.83082,245.175,4969.876754,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
36,9.3203,19,1,2,56.77789,112.4551,4899.165964,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
56,11.56996,11,0,1,48.50733,232.624,5067.734125,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
70,8.181079,11,1,0,69.48387,184.9715,6048.496879,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1
37,7.75943,11,0,0,63.55011,164.9715,6006.148703,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0
33,11.43391,12,1,2,55.87308,184.9853,5104.605923,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1
66,10.59431,7,0,1,67.41948,164.9785,6294.844782,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1
65,9.371171,11,2,0,54.74318,265.147,5128.476246,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0
21,8.474787,8,1,0,54.20972,104.9923,4824.822478,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
39,11.27164,11,0,1,49.61816,242.6281,4764.450406,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1
52,12.74004,7,1,0,64.04466,129.9483,5958.960225,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
82,8.086307,10,1,0,51.51251,204.961,4810.093397,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0
72,13.68737,12,0,1,53.44438,275.1198,5053.249434,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0
76,8.279436,15,1,0,56.22378,129.9483,5161.60863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
55,13.90412,22,0,0,47.48699,210.1051,4943.554958,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
28,11.44544,11,0,1,71.06048,104.9923,6055.61999,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
34,10.28962,12,1,1,61.54459,257.6375,6284.948965,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
74,10.78887,12,0,0,60.09935,119.9897,5116.646122,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
81,12.46556,8,1,0,61.29211,149.9483,5163.277727,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
61,10.88036,14,2,0,66.47483,127.4601,6000.414945,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
39,4.452309,14,1,1,66.82161,222.6609,6471.718103,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1
18,9.760517,10,0,0,71.99928,232.652,6745.439598,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1
78,8.20146,15,0,0,67.74157,220.1323,6119.939852,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
51,6.579744,11,5,1,64.95028,182.4608,5745.359728,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
22,14.69873,11,0,0,68.30856,184.9496,6572.634947,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
72,9.282643,12,0,0,68.88449,169.9447,5882.516568,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
83,10.14357,13,1,2,68.96928,182.4433,6390.767295,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
70,7.283757,5,1,0,58.86292,212.6557,5445.472792,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
80,8.101706,18,1,0,58.5608,114.9509,5233.838265,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
69,7.054788,6,2,0,57.92283,235.1555,5921.839604,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
34,10.81203,13,0,0,42.74753,212.6228,4730.05387,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
38,10.522,12,1,0,54.87013,235.1417,5583.899513,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
72,14.7506,12,1,0,55.74944,147.4738,4752.863118,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
45,8.986845,10,0,0,71.83314,117.4835,6378.988565,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
83,10.30218,15,1,1,66.75045,192.4404,5857.937007,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0
88,8.162504,13,3,0,43.01015,167.4564,3643.379954,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
30,10.0151,7,1,0,55.81802,194.9581,5071.720337,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1
36,5.72361,9,3,0,59.54373,217.4702,5444.825706,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0
67,14.20174,9,0,1,51.43424,169.9447,4422.020076,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
37,5.15128,11,1,0,70.41272,172.4441,6101.79747,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
67,6.05702,14,0,1,65.44538,204.9634,5749.199161,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
32,9.554385,12,1,0,68.9536,255.1372,6406.812827,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
40,9.329676,14,0,0,62.07809,142.4526,5893.413959,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1
84,7.670802,16,0,0,65.19899,129.9926,5640.220209,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
66,10.90873,12,1,0,53.37805,125.0073,4535.472251,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
79,4.19326,10,2,1,64.94288,139.9568,5539.851767,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
85,9.208571,13,0,0,48.31275,204.9634,4364.211589,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
36,13.92475,7,1,1,55.87037,212.6415,5702.76012,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
44,10.81583,11,0,0,53.28955,142.5007,5084.625994,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
30,10.78449,17,0,1,63.05783,169.9447,5573.580119,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
27,11.28199,10,1,0,62.28135,127.4738,5910.676012,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
68,7.763803,14,1,0,68.20701,169.9378,5953.612372,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
62,11.95052,11,1,1,48.24148,187.6422,4479.265023,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1
38,8.489095,10,0,1,58.66601,104.9629,5084.758938,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
31,7.049572,11,2,2,64.19478,184.967,5758.699624,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
38,9.154382,8,0,1,47.79913,169.9741,4305.698234,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
54,8.275925,9,0,0,54.89306,230.1051,5031.554237,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
84,8.898125,13,1,1,67.10378,182.49,5998.639237,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0
67,11.79061,13,1,2,63.72204,162.4713,5507.943409,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0
52,11.51417,10,1,0,66.89696,147.4783,5730.642149,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
74,6.426418,16,1,0,71.23043,159.983,6059.960875,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
71,11.6179,9,2,0,60.33663,275.1198,5498.125633,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1
76,7.586747,14,2,1,59.98562,202.6362,6099.843568,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0
55,11.71731,13,1,1,67.67761,242.6281,6361.936513,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1
27,7.117576,17,2,0,61.50738,149.9915,5447.398068,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
88,6.74053,8,0,1,45.65226,149.9621,3954.170646,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
25,9.592787,14,0,0,64.68955,197.4945,5949.914693,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
85,6.78886,10,1,0,61.83307,277.6513,5931.842515,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
52,9.447473,10,0,0,70.36396,127.4586,6136.653635,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
78,13.26825,17,1,0,66.73461,207.6094,5921.501848,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
68,10.38436,5,1,2,52.38371,214.9663,4670.326557,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1
69,13.38037,12,2,0,69.60264,142.4713,6412.993801,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
55,12.91539,13,2,1,63.75865,117.4858,5623.802264,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1
24,5.073443,12,1,0,58.20259,160.0122,5218.302234,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
58,11.56473,16,0,0,67.95509,130.0244,5878.395212,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0
46,11.22831,10,0,0,67.6308,187.656,6139.695302,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1
87,9.702296,13,0,0,58.87396,117.4872,5375.881358,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
35,11.85362,11,0,0,56.29659,159.965,4933.193936,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
42,8.031817,13,1,0,66.68553,139.9568,5748.620529,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1
27,9.605943,10,2,1,60.64369,164.9853,5881.611846,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
71,5.81173,14,1,0,52.78581,104.9643,4782.774479,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
56,7.831325,8,3,0,61.78618,127.4586,5420.694461,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
80,10.66271,9,1,1,56.8243,127.4958,4836.771242,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
63,12.27148,9,0,1,59.97134,237.6549,6074.154988,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
80,12.38166,12,3,2,51.19742,184.9496,5011.208685,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1
25,8.937648,7,4,0,56.31703,117.4686,5490.224221,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
23,8.773331,12,0,0,37.50261,137.5165,3406.934201,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
39,9.111045,12,0,0,47.9937,172.4441,4366.897142,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
78,10.1399,12,0,1,69.19621,172.4624,5978.105413,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
53,8.689682,12,3,0,64.67477,92.45514,5790.905465,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
66,12.87836,19,1,1,66.42151,164.9889,5977.806518,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
